RecordID_Int,Acreage,GPIN,IsActive,Legal,ParcelNumber,StreetNumber,StreetName,StateCode,TaxDist,TaxType,Unit,Zone
12707,0.172,6883,1,LOT 9 & PT ST BK D MERIWETHER,540038000,1201,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12708,0.172,6909,1,LOT 8 BK D MERIWETHER LEWIS,540039000,1203,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12709,0.172,6937,1,LOT 7 BK D MERIWETHER LEWIS,540040000,1205,MERIWETHER ST,1.0 Residential (Urban),01,Taxable,,R-1S
12710,0.172,6963,1,LOT 6 BK D MERIWETHER LEWIS,540041000,1207,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12711,0.086,6987,1,LOT 5 BK D MERIWETHER LEWIS,540042000,1209,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12712,0,7007,1,PT LOT 4 BK D MERIWETHER LEWIS,540043000,0,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12713,0.086,7019,1,PT LOT 4 BK D MERIWETHER LEWIS,540044000,0,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12714,0.258,7032,1,LOT 3 & PT 2 BK D MERIWETHER,540045000,1213,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12715,0.224,7071,1,LOT 1 & PT 2 BK D MERIWETHER,540046000,1217,MERIWETHER ST,3.0 Multi-Family,,Taxable,,R-1S
12716,0.193,6903,1,LOTS 23 & 24 BK D MERIWETHER,540047000,507,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12717,0.193,6844,1,LOT 22&PT 21 MERIWETHER LEWIS,540048000,509,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12718,0.7,6793,1,LOTS 18- 20 & PT 21 BK D OLD FARM,540049000,511,13TH ST NE,1.0 Residential (Urban),01,Taxable,,R-1S
12719,0.206,0,0,LOT 19 BK D MERIWETHER LEWIS,540050000,,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12720,0.211,0,0,LOT 18 BK D MERIWETHER LEWIS,540050001,,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12721,0.21,17535,1,LOT 17 BK D MERIWETHER LEWIS,540050002,,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12722,0.185,6715,1,LOT 16 BK D MERIWETHER,540051000,517,13TH ST NE,3.0 Multi-Family,,Taxable,,R-1S
12723,0.211,17631,1,LOT 15 BK D MERIWETHER,540051001,,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12724,0.17,17632,1,COMMON ELEMENT ELEVEN:30 CONDOS,540051002,,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12725,0.221,0,0,LOT 5 MERIWETHER LEWIS,540052000,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,,HS
12726,0.6,6589,1,COMMON ELEMENTS ELEVEN:30 CONDOS,540053000,1130,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12727,0,6589,1,UNIT 2 PH 1 ELEVEN:30 CONDO,540053001,1130,E HIGH ST,4.0 Commercial & Industrial,,Taxable,N&P,HS
12728,0,6589,1,UNIT 4A PH 1 ELEVEN:30 CONDO,540053002,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,L,HS
12729,0,6589,1,UNIT 4B PH 1 ELEVEN:30 CONDO,540053003,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,M,HS
12730,0,6589,1,UNIT 1 PH II ELEVEN:30 CONDO,540053004,1130,E HIGH ST,4.0 Commercial & Industrial,,Taxable,A&B,HS
12731,0,6589,1,UNIT 3A PH II ELEVEN:30 CONDO,540053005,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,C,HS
12732,0,6589,1,UNIT 3B PH II ELEVEN:30 CONDO,540053006,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,D,HS
12733,0,6589,1,UNIT 5A PH III ELEVEN:30,540053007,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,F,HS
12734,0,6589,1,UNIT 5B PH III ELEVEN:30,540053008,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,E,HS
12735,0,6589,1,UNIT 7 PH III ELEVEN:30,540053009,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,G,HS
12736,0,6589,1,UNIT 6A PH IV ELEVEN:30,540053010,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,K,HS
12737,0,6589,1,UNIT 6B PH IV ELEVEN:30,540053011,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,J,HS
12738,0,6589,1,UNIT 8 PH 1V ELEVEN:30,540053012,1130,E HIGH ST,1.0 Residential (Urban),,Taxable,H,HS
12739,0.143,0,0,PT LOT 1 BK E MERIWETHER LEWIS,540054000,0,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12740,0.17,6592,1,LOT 2&PT 1 BK E MERIWETHER LEW,540054100,1134,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12741,0.15,6597,1,LOT 3 SEC E MERIWETHER LEWIS,540055000,1138,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12742,0.18,6601,1,LOT 4 & AREA X BK E MERIWETHER LEWIS,540056000,1140,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12743,0.26,6607,1,LOT 5 BK E MERIWETHER LEWIS,540057000,1142,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12744,0.53,6614,1,"LOTS 6,7 & PAR X BK E MERIWETHER",540058000,1202,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12745,0.37,6732,1,"LOTS 19,20&PT18 MERIWETHER",540059000,426,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12746,0.42,6620,1,PT LOTS 1-4 MERIWETHER LEWIS,540060000,1326,E HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12747,0.66,6783,1,LOTS 5 & 6 BK 5,540061000,513,STEWART ST,4.0 Commercial & Industrial,,Taxable,,B-2
12748,0.31,6685,1,LOT 4A BK 5,540061100,521,STEWART ST,4.0 Commercial & Industrial,,Taxable,,B-2
12749,0.2,6838,1,LOT 7 BK 5,540061300,511,STEWART ST,4.0 Commercial & Industrial,,Taxable,,B-2
12750,0.21,6885,1,LOT 8 BK 5 THE FARM,540061400,509,STEWART ST,4.0 Commercial & Industrial,,Taxable,,B-2
12751,0.2,6944,1,LOT 9 BK 5,540061500,507,STEWART ST,4.0 Commercial & Industrial,,Taxable,,B-2
12752,0.174,7009,1,LOT 10 BK 5,540062000,505,STEWART ST,1.0 Residential (Urban),,Taxable,,R-1S
12753,0.23,7080,1,LOT 11 & PT 12 THE FARM,540063000,442,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12754,0.178,6926,1,PT LOTS 17&18 BK C MERIWETHER,540064000,422,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12755,0.216,7050,1,PT LOTS 16&17 BK C MERIWETHER,540064100,420,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12756,0.184,7127,1,LOT 15 & PT 16 BK C MERIWETHER,540065000,418,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12757,0.248,7154,1,LOT 13 & PT 12 BK 5 THE FARM,540066000,439,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12758,0.18,7165,1,LOT 14 BK C MERIWETHER LEWIS,540067000,416,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12759,0.189,7201,1,LOT 13 BK C MERIWETHER LEWIS,540068000,414,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12760,0.189,7241,1,LOT 12 BK C MERIWETHER LEWIS,540069000,412,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12761,0.23,7248,1,LOTS 14 & 15 BK 5 THE FARM,540070100,427,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12762,0.115,7353,1,LOT 16 BK 5 THE FARM,540070200,425,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12763,0.138,7417,1,LOT 17 & PT 18 BK 5 THE FARM,540070300,423,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12764,0.195,7305,1,LOTS 10 & 11 BK C MERIWETHER,540071000,410,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12765,0.184,7352,1,LOTS 8&9 BK C MERIWETHER LEWIS,540072000,408,13TH ST NE,3.0 Multi-Family,,Taxable,,R-1S
12766,0.184,7429,1,PT LOT 6 BK C MERIWETHER,540073000,406,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12767,0.227,7500,1,LOT 19&PT 18 BK 5 THE FARM,540074000,413,MEADE AVE,3.0 Multi-Family,,Taxable,,R-1S
12768,0.178,7493,1,LOT 3 BK C MERIWETHER LEWIS,540075000,404,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12769,0.126,7601,1,LOT 20 BK 5 THE FARM,540076000,405,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12770,0.13,7646,1,LOT 21 BK 5 THE FARM,540076100,403,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12771,0.131,7704,1,LOT 22 BK 5 THE FARM,540077000,401,MEADE AVE,1.0 Residential (Urban),,Taxable,,R-1S
12772,0.225,7608,1,LOT 1 BK C MERIWETHER LEWIS,540078000,400,13TH ST NE,3.0 Multi-Family,,Taxable,,R-1S
12773,0.172,7551,1,LOT 2 BK C MERIWETHER LEWIS,540078100,402,13TH ST NE,3.0 Multi-Family,,Taxable,,R-1S
12774,0.138,7519,1,LOT A MERIWETHER LEWIS,540079000,1215,LITTLE HIGH ST,3.0 Multi-Family,,Taxable,,R-1S
12775,0.166,7418,1,LOT B MERIWETHER LEWIS,540079100,403,13TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12776,0.17,7253,1,LOTS 18 & 19 BK B MERIWETHER,540080000,1216,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12777,0,7236,1,LOTS 20&21 BK B MERIWETHER LEWIS,540081000,1212,MERIWETHER ST,1.0 Residential (Urban),01,Taxable,,R-1S
12778,0.172,7210,1,LOTS 22 & 23 BK B MERIWETHER,540082000,1210,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12779,0.172,7385,1,LOTS 13 & 14 BK B MERIWETHER,540083000,1213,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12780,0.172,7361,1,LOTS 11 & 12 BK B MERIWETHER,540084000,1211,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12781,0.172,7333,1,LOTS 9 & 10 BK B MERIWETHER,540085000,1209,LITTLE HIGH ST,3.0 Multi-Family,,Taxable,,R-1S
12782,0.172,7196,1,LOTS 24 & 25 BK B MERIWETHER,540086000,1208,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12783,0.17,7176,1,LOTS 26 & 27 BK B MERIWETHER,540087000,1206,MERIWETHER ST,3.0 Multi-Family,01,Taxable,,R-1S
12784,0.172,7152,1,LOTS 28 & 29 BK B MERIWETHER,540088000,1204,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12785,0.172,7306,1,LOTS 7&8 BK B MERIWETHER LEWIS,540089000,1207,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12786,0.172,7274,1,LOTS 5&6 BK B MERIWETHER LEWIS,540090000,1205,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12787,0.172,7256,1,LOTS 3&4 BK B MERIWETHER LEWIS,540091000,1203,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12788,0.258,7125,1,LOTS 30-32 BK B MERIWETHER,540092000,1202,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12789,0.172,7102,1,LOTS 33 & 34 BK B MERIWETHER,540093000,1200,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12790,0.172,7238,1,LOTS 1&2 BK B MERIWETHER LEWIS,540094000,1201,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12791,0.129,7264,1,LOT A BK A MERIWETHER LEWIS,540095000,1129,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12792,0,7190,1,LOT B BK A MERIWETHER LEWIS,540095100,403,12TH ST NE,1.0 Residential (Urban),,Taxable,,R-1S
12793,0.172,7172,1,LOTS 3&4 BK A MERIWETHER LEWIS,540096000,1127,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-1S
12794,0.172,7049,1,LOT 8 BK A MERIWETHER LEWIS,540097000,409,12TH ST NE,3.0 Multi-Family,,Taxable,,R-1S
12795,0.172,7028,1,LOT 9 BK A MERIWETHER LEWIS,540097100,1144,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12796,0.232,6995,1,LOT 10 BK A MERIWETHER LEWIS,540098000,1140,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-1S
12797,0,7151,1,LOTS 1&2 BK A MERIWETHER LEWIS,540099000,1125,LITTLE HIGH ST,3.0 Multi-Family,,Taxable,,R-1S
12798,0.48,7048,1,LOT & PARCEL B-2 MERIWETHER,540100000,1121,LITTLE HIGH ST,1.0 Residential (Urban),01,Taxable,,R-2
12799,0.135,6971,1,LOT 1 MERIWETHER LEWIS,540101000,1126,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-2
12800,0.14,6939,1,LOT 2 MERIWETHER LEWIS,540102000,1124,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-2
12801,0.208,6907,1,LOTS 3 & 3A MERIWETHER LEWIS,540103000,1120,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-2
12802,0.229,6880,1,LOTS 4 & 4A MERIWETHER LEWIS,540104000,1118,MERIWETHER ST,1.0 Residential (Urban),,Taxable,,R-2
12803,0.207,7073,1,LOT B-1,540105000,1119,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-2
12804,0.207,7045,1,LOT A,540105100,1117,LITTLE HIGH ST,3.0 Multi-Family,01,Taxable,,R-2
12805,0.162,7062,1,PT LOTS 11&12 MERIWETHER LEWIS,540106000,1115,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-2
12806,0.138,14164,1,LOT 10B  WOODS ADDITION,540106100,0,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-3
12807,0.08,13911,1,LOT 8AL LITTLE HIGH STREET TOWNHOME,540107000,1107-A,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-2
12808,0.138,7003,1,LOT 9A WOODS ADDITION,540107100,1109,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-2
12809,1,13912,1,"LOTS 10A,5 & PAR X  WOODS ADD",540107200,402,11TH ST NE,3.0 Multi-Family,,Taxable,,R-3
12810,0.082,14694,1,LOT 8AR  LITTLE HIGH STREET TOWNHOME,540107A00,1107-B,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-2
12811,0.172,6760,1,LOT 3 MERIWETHER LEWIS,540108000,406,11TH ST NE,1.0 Residential (Urban),,Taxable,,R-3
12812,0.172,6796,1,LOT 4,540109000,404,11TH ST NE,3.0 Multi-Family,,Taxable,,R-3
12813,0.138,6895,1,LOT 7 MERIWETHER LEWIS,540110000,1105,LITTLE HIGH ST,1.0 Residential (Urban),,Taxable,,R-2
12814,0.207,13910,1,LOT 6,540111000,1101,LITTLE HIGH ST,3.0 Multi-Family,,Taxable,,R-2
12815,0.18,6828,1,"PT LOTS 22,23 & 24",540112000,1013,LITTLE HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12816,0.18,6802,1,"PT LOTS 22,23 & 24",540113000,1011,LITTLE HIGH ST,4.0 Commercial & Industrial,,Taxable,,HS
12817,0.56,6659,1,LOT A,540114000,1000,E HIGH ST,7.3 Exempt Local,,Exempt,,HS
12818,0.11,6675,1,"LOT B, PARCELS X,Y-1,Y-2",540114100,0,E HIGH ST,7.3 Exempt Local,,Exempt,,HS
12819,0.42,6687,1,"LOTS 34,35,36 & PT 37",540115000,410,10TH ST NE,4.0 Commercial & Industrial,,Taxable,,HS
12820,0.14,6812,1,LOT 33,540118000,400,10TH ST NE,4.0 Commercial & Industrial,,Taxable,,HS
12821,0.66,6896,1,"LOT 1,2A,3 &PT 2 ST ANN'S",540119000,316-320,10TH ST NE,7.6 Exempt Educational,,Exempt,,B-1
12822,0.36,6970,1,LOTS 7 & 8,540120000,1010,LITTLE HIGH ST,7.6 Exempt Educational,,Exempt,,R-3
12823,0.185,0,0,LOT 7,540121000,323,11TH ST NE,3.0 Multi-Family,,Taxable,,R-3
12824,0.21,0,0,LOT 3 ST ANN'S SCHOOL LOT,540123000,316,10TH ST NE,4.0 Commercial & Industrial,,Taxable,,B-1
12825,0.214,7110,1,LOT 6 ST ANN'S SCHOOL LOT,540124000,321,11TH ST NE,3.0 Multi-Family,,Taxable,,R-3
12826,0.21,7166,1,LOT 5 & PT ALLEY,540125000,319,11TH ST NE,7.6 Exempt Educational,,Exempt,,B-1
12827,0.22,7114,1,LOT 4,540126000,308,10TH ST NE,4.0 Commercial & Industrial,,Taxable,,B-1
12828,1.41,7164,1,LOT & PT ALLEY-ST ANN'S SCHOOL,540127000,1011,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,B-1
12829,0.2,7396,1,LOT 1,540128000,1002,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,DN
12830,0.14,7440,1,PT LOT 13,540129000,1004,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,DN
12831,0.15,7478,1,LOT 14,540130000,1006,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,DN
12832,0.17,7512,1,LOT 15,540131000,1008,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,DN
12833,0.16,7545,1,PT LOT 16,540132000,1014,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,DN
12834,0.1813,7577,1,PT LOTS 16 & 17,540133000,1020,E JEFFERSON ST,4.0 Commercial & Industrial,,Taxable,,DN
12835,0.197,7665,1,LOT 11,540134000,211,11TH ST NE,4.0 Commercial & Industrial,,Taxable,,DN
12836,0.207,7719,1,LOT 9,540135000,207,11TH ST NE,3.0 Multi-Family,,Taxable,,DN
12837,1.916,7684,1,RANDOLPH CONDOS COMMON AREA,540137000,1001,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DN
12838,0,7684,1,UNIT 1 BLDG 2 THE RANDOLPH,540137100,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,1,DN
12839,0,7684,1,UNIT 10 BLDG 2 THE RANDOLPH,540137101,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,10,DN
12840,0,7684,1,UNIT 11 BLDG 2 THE RANDOLPH,540137110,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,11,DN
12841,0,7684,1,UNIT F BLDG 3 THE RANDOLPH,540137120,210,10TH ST NE,4.0 Commercial & Industrial,,Taxable,F,DN
12842,0,7684,1,UNIT G BLDG 3 THE RANDOLPH,540137130,210,10TH ST NE,4.0 Commercial & Industrial,,Taxable,G,DN
12843,0,7684,1,UNIT 14 BLDG 3 THE RANDOLPH,540137140,210,10TH ST NE,1.0 Residential (Urban),,Taxable,14,DN
12844,0,7684,1,UNIT 15 BLDG 3 THE RANDOLPH,540137150,210,10TH ST NE,1.0 Residential (Urban),,Taxable,15,DN
12845,0,7684,1,UNIT 16 BLDG 3 THE RANDOLPH,540137160,210,10TH ST NE,1.0 Residential (Urban),,Taxable,16,DN
12846,0,7684,1,UNIT 17 BLDG 3 THE RANDOLPH,540137170,210,10TH ST NE,1.0 Residential (Urban),,Taxable,17,DN
12847,0,7684,1,UNIT 18 BLDG 3 THE RANDOLPH,540137180,210,10TH ST NE,1.0 Residential (Urban),,Taxable,18,DN
12848,0,7684,1,UNIT H BLDG 3 THE RANDOLPH,540137190,210,10TH ST NE,4.0 Commercial & Industrial,,Taxable,H,DN
12849,0,7684,1,UNIT 2 BLDG 2 THE RANDOLPH,540137200,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,2,DN
12850,0,7684,1,UNIT 22 BLDG 3 THE RANDOLPH,540137220,210,10TH ST NE,1.0 Residential (Urban),,Taxable,22,DN
12851,0,7684,1,UNIT 23 BLDG 3 THE RANDOLPH,540137230,210,10TH ST NE,1.0 Residential (Urban),,Taxable,23,DN
12852,0,7684,1,UNIT 24 BLDG 3 THE RANDOLPH,540137240,210,10TH ST NE,1.0 Residential (Urban),,Taxable,24,DN
12853,0,7684,1,UNIT 25 BLDG 3 THE RANDOLPH,540137250,210,10TH ST NE,1.0 Residential (Urban),,Taxable,25,DN
12854,0,7684,1,UNIT 26 BLDG 3 THE RANDOLPH,540137260,210,10TH ST NE,1.0 Residential (Urban),,Taxable,26,DN
12855,0,7684,1,UNIT 28 BLDG 3 THE RANDOLPH,540137280,210,10TH ST NE,1.0 Residential (Urban),,Taxable,28,DN
12856,0,7684,1,UNIT 29 BLDG 3 THE RANDOLPH,540137290,210,10TH ST NE,1.0 Residential (Urban),,Taxable,29,DN
12857,0,7684,1,UNIT 3 BLDG 2 THE RANDOLPH,540137300,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,3,DN
12858,0,7684,1,UNIT 30 BLDG 3 THE RANDOLPH,540137301,210,10TH ST NE,1.0 Residential (Urban),,Taxable,30,DN
12859,0,7684,1,UNIT 31 BLDG 3 THE RANDOLPH,540137310,210,10TH ST NE,1.0 Residential (Urban),,Taxable,31,DN
12860,0,7684,1,UNIT 32 BLDG 3 THE RANDOLPH,540137320,210,10TH ST NE,1.0 Residential (Urban),,Taxable,32,DN
12861,0,7684,1,UNIT 33 BLDG 3 THE RANDOLPH,540137330,210,10TH ST NE,1.0 Residential (Urban),,Taxable,33,DN
12862,0,7684,1,UNIT 34 BLDG 3 THE RANDOLPH,540137340,210,10TH ST NE,1.0 Residential (Urban),,Taxable,34,DN
12863,0,7684,1,UNIT 35 BLDG 3 THE RANDOLPH,540137350,210,10TH ST NE,1.0 Residential (Urban),,Taxable,35,DN
12864,0,7684,1,UNIT 36 BLDG 3 THE RANDOLPH,540137360,210,10TH ST NE,1.0 Residential (Urban),,Taxable,36,DN
12865,0,7684,1,UNIT 37 BLDG 3 THE RANDOLPH,540137370,210,10TH ST NE,1.0 Residential (Urban),,Taxable,37,DN
12866,0,7684,1,UNIT 38 BLDG 3 THE RANDOLPH,540137380,210,10TH ST NE,1.0 Residential (Urban),,Taxable,38,DN
12867,0,7684,1,UNIT 39 BLDG 3 THE RANDOLPH,540137390,210,10TH ST NE,1.0 Residential (Urban),,Taxable,39,DN
12868,0,7684,1,UNIT 4 BLDG 2 THE RANDOLPH,540137400,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,4,DN
12869,0,7684,1,UNIT 40 BLDG 3 THE RANDOLPH,540137401,210,10TH ST NE,1.0 Residential (Urban),,Taxable,40,DN
12870,0,7684,1,UNIT 41 BLDG 3 THE RANDOLPH,540137410,210,10TH ST NE,1.0 Residential (Urban),,Taxable,41,DN
12871,0,7684,1,UNIT 5 BLDG 2 THE RANDOLPH,540137500,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,5,DN
12872,0,7684,1,UNIT 6 BLDG 2 THE RANDOLPH,540137600,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,6,DN
12873,0,7684,1,UNIT 7 BLDG 2 THE RANDOLPH,540137700,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,7,DN
12874,0,7684,1,UNIT 8 BLDG 2 THE RANDOLPH,540137800,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,8,DN
12875,0,7684,1,UNIT 9 BLDG 2 THE RANDOLPH,540137900,1001,E MARKET ST,1.0 Residential (Urban),,Taxable,9,DN
12876,0,7684,1,UNIT A BLDG 1 THE RANDOLPH,540137A00,1001,E MARKET ST,4.0 Commercial & Industrial,,Taxable,A,DN
12877,0,7684,1,UNIT B BLDG 1 THE RANDOLPH,540137B00,1001,E MARKET ST,4.0 Commercial & Industrial,,Taxable,B,DN
12878,0,7684,1,UNIT C BLDG 1 THE RANDOLPH,540137C00,1001,E MARKET ST,4.0 Commercial & Industrial,,Taxable,C,DN
12879,0,7684,1,UNIT D BLDG 1 THE RANDOLPH,540137D00,1001,E MARKET ST,4.0 Commercial & Industrial,,Taxable,D,DN
12880,0,7684,1,UNIT E BLDG 1 THE RANDOLPH,540137E00,1001,E MARKET ST,4.0 Commercial & Industrial,,Taxable,E,DN
12881,0.12,7777,1,LOT 5,540139000,1009,E MARKET ST,1.0 Residential (Urban),,Taxable,,DN
12882,0.126,0,0,LOT 6,540140000,1011,E MARKET ST,3.0 Multi-Family,,Taxable,,DN
12883,0.29,7817,1,0.290 ACRES,540141000,1015,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DN
12884,0.158,7840,1,LOT 7,540142000,1017,E MARKET ST,1.0 Residential (Urban),,Taxable,,DN
12885,0.209,7992,1,LOT & PARCEL X,540143000,1014,E MARKET ST,7.8 Ex Benelovent Charitable,,Exempt,,DE
12886,0.28,8023,1,LOT 1,540144000,1016-18,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12887,0.71,8062,1,"LOTS 1,5 & PT 2 & 6",540145000,1100-06,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12888,0.138,8130,1,LOT 1 EAST MARKET SQUARE,540148000,1108,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12889,0.22,8151,1,LOT 2 EAST MARKET SQUARE,540149000,1116,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12890,0.274,8201,1,LOT 3 EAST MARKET SQUARE,540150000,1118,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DEH
12891,0.139,8248,1,LOT 4 EAST MARKET SQUARE,540151000,1120,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12892,0.145,8261,1,LOT 5 EAST MARKET SQUARE,540152000,1122,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12893,0.13,8284,1,LOT 6 EAST MARKET SQUARE,540153000,1124,E MARKET ST,3.0 Multi-Family,,Taxable,,DE
12894,2.048,8187,1,LOT 9 EAST MARKET SQUARE,540154000,1110&1112,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12895,0.138,8302,1,LOT 7 EAST MARKET SQUARE,540155000,1126,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12896,0.142,8325,1,LOT 8 EAST MARKET SQUARE,540156000,1128,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12897,0.991,8361,1,LOT,540156100,1130-32,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,DE
12898,0.43,0,0,LOT BK E OLD FARM,540157000,1125,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,M-I
12899,0.616,8091,1,NEW LOT 1 BK E OLD FARM,540158000,207,12TH ST NE,4.0 Commercial & Industrial,,Taxable,,M-I
12900,0.955,7983,1,LOT,540159000,1121-23,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,M-I
12901,0.372,7951,1,LOT,540160000,1119,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,M-I
12902,0.62,7885,1,LOT,540161000,1117,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,M-I
12903,0.213,7869,1,LOT,540162000,1109,E MARKET ST,4.0 Commercial & Industrial,,Taxable,,M-I
12904,0.218,7842,1,LOT,540163000,1107,E MARKET ST,3.0 Multi-Family,,Taxable,,B-1
12905,0.214,7829,1,LOT,540164000,1105,E MARKET ST,3.0 Multi-Family,,Taxable,,B-1
